gene_ID,Chr,start,Gene_name,Embryo_16_DAP,Embryo_18_DAP,Embryo_20_DAP,Embryo_22_DAP,Embryo_24_DAP,Endosperm_12_DAP,Endosperm_14_DAP,Endosperm_16_DAP,Endosperm_18_DAP,Endosperm_20_DAP,Endosperm_22_DAP,Endosperm_24_DAP,Whole_seed_10_DAP,Whole_seed_12_DAP,Whole_seed_14_DAP,Whole_seed_16_DAP,Whole_seed_18_DAP,Whole_seed_2_DAP,Whole_seed_20_DAP,Whole_seed_22_DAP,Whole_seed_24_DAP,Whole_seed_4_DAP,Whole_seed_6_DAP,Whole_seed_8_DAP,mean_expr,max_expr,nonzero_prop
Zm00001eb132850,3,92696108,,0.251147,0.843554667,0.696276333,0.303316,0.294536333,1.004696,0.416123,0.468471667,0.286747333,0.283287333,0.412803333,0.223703367,2.061775,1.104716,0.9653705,0.769279,0.362074325,1.681963333,0.49249,0.364731,0.294066667,1.471343333,1.865076667,1.178819333,0.754015314,2.061775,1
Zm00001eb124730,3,19483306,Protein SUPPRESSOR OF K( ) TRANSPORT GROWTH DEFECT 1,0.158028233,0.200486533,0.161916233,0.248199333,0.237678667,0.7416535,0.728665,1.319747,0.814386333,0.890598667,1.111526667,0.850727,1.20521,0.736673,0.897875,1.60306,0.9335715,0.476734333,0.798552,0.750523333,1.149776667,0.402929667,0.844887333,0.629973333,0.745557472,1.60306,1
Zm00001eb131780,3,68757721,,0.305913,1.004707667,0.892307333,0.751336,0.924510667,1.141195,0.968191,0.394814667,1.076463667,0.634208333,0.565902,0.36493,0.832677,0.893405333,0.6347145,1.03695,0.83672175,0.777417667,0.646624667,0.639545333,0.559148333,0.677873667,0.573081333,0.658431667,0.741294608,1.141195,1
Zm00001eb126780,3,31095096,Phenylcoumaran benzylic ether reductase,0.088161567,0.055019233,0.0184313,0,0.011742067,0.02836795,0.0578626,0.0646887,0.0660014,0.012662767,0,0.0214651,6.372545,1.631603333,0.97855,0.494641,0.6985215,0.590611,0.379113667,0.433801667,0.431794667,1.368063,0.990707333,2.889143333,0.736812424,6.372545,0.916666667
Zm00001eb126540,3,29666310,,0.128159149,0.977824667,0.787804,1.008421,0.997919,0.801603,0.298539,0.341245333,0.705447,0.240706837,0.302724333,0.069088639,1.1335765,0.823934667,0.600326,0.529478,0.75067725,1.154814667,0.576322333,0.468861333,0.502993667,1.309506667,1.628826667,1.470928667,0.733738682,1.628826667,1
Zm00001eb135510,3,118481424,,0.549642667,0.451801333,0.251449667,0.318217333,0.479767,0.7975425,0.174838,2.87905,0.96091,0.783839333,0.811540667,1.108675,0.668082,0.500118667,0.1052375,1.24595,0.86868575,0.651640667,0.626532667,0.992909333,0.852257,0.590964,0.230882333,0.503835,0.725182017,2.87905,1
Zm00001eb138330,3,138025685,3-deoxy-8-phosphooctulonate synthase,0.573699067,0.884208,0.643908,0.622521,0.241114667,0.9180515,0.509227,2.991839833,0.878748,0.251199033,0.114531533,0.228289333,0.420666,1.40661,0.669427,0.119485,0.29108555,0.949355667,0.1312155,0.382596933,0.240764333,1.145711667,1.279206333,1.472731667,0.723591359,2.991839833,1
Zm00001eb125160,3,21621507,,6.102223333,2.03179,0.917956333,0.748272,1.190493333,0.1923,0,0.064803333,0.042376333,0,0,0.035446333,0.596352,0.061085333,0.0505065,0.166444,0.18485475,1.81731,0.0458442,0.045045467,0.129182,1.568063,0.694435333,0.666251,0.722959774,6.102223333,0.875
Zm00001eb133830,3,103383572,Leucine Rich Repeat family protein,0.307142,0.588394433,0.750894,0.449916333,0.992668333,0.068711214,0.0293844,0.160938014,0.339575633,0.279440678,0.349543311,0.272896609,0.299586885,1.423478333,0.04225289,0.202645,0.569079164,1.986476667,0.926421333,0.593180517,0.386304733,2.58201,2.73267,0.980931267,0.721439239,2.73267,1
Zm00001eb136460,3,127706675,Dof zinc finger protein DOF2.2,4.41526,1.6021,1.706823333,1.795976667,2.073513333,0,0,0.017559633,0,0,0,0.032483,0.1438666,0,0.0579695,0,0.039507425,2.102386667,0.167124,0.1852194,0.232199333,1.49817,0.825888667,0.349742333,0.718574579,4.41526,0.708333333
Zm00001eb134300,3,108713909,,2.44314,0.489819333,0.442947,0.588736,1.067166667,0.2530175,0,0.370060333,0.342463233,0,0.035958,0.0246984,1.33181,0.548130333,0.2921065,0.672612,0.415696,2.95912,0.209062233,0.349440667,0.481903333,2.026059667,0.988924333,0.784346,0.713217397,2.95912,0.916666667
Zm00001eb124590,3,18351656,UVR domain-containing protein/DUF525 domain-containing protein,0.401048333,0.753098,0.851308667,0.677749333,0.840447,0.317411,0.343603,0.192512,0.338563333,0.105059467,0.137272033,0.067038333,1.48446,1.308717,0.732336,0.652985,0.5143395,1.304385667,0.429732333,0.364965667,0.447903667,1.656016667,1.666123333,1.46247,0.710397722,1.666123333,1
Zm00001eb128240,3,40009825,,0.363544333,0.495773333,0.429197333,0.464069,0.470275,0.846264,1.32336,0.918005667,0.909056,0.369846,0.581949,0.256736,1.21849,0.955027333,0.4853055,0.471534,0.54120175,0.776784333,0.756506667,0.546284333,0.380616,0.892684667,1.1124,1.466785,0.709653969,1.466785,1
Zm00001eb124100,3,16630849,,2.752646667,1.596040333,0.287367667,0.508097,0.797171333,0.8252535,0,1.894606667,1.467006667,0.928987333,0.879341,0.727975333,0.086748,0,0.3053265,0.296663,0.982333,0,0.829295667,0.34595,1.126684,0.224738333,0,0.086281333,0.706188056,2.752646667,0.833333333
Zm00001eb135460,3,118296219,PMEI domain-containing protein,1.405564333,0.667046667,0.627088333,0.676939,0.489498667,0.4644465,0.298816,0.295354667,0.497647,0.021794933,0.032190267,0.036950333,0.4291165,0.320354667,0.3090955,0.851783,0.54778125,2.867236667,0.345632667,0.435799667,0.232259767,1.44983,2.531893333,1.069626667,0.704322766,2.867236667,1
Zm00001eb124080,3,16591800,Protein kinase domain-containing protein,0.637889,1.39939,2.377743333,2.487316667,2.47868,0.0104116,0.0342762,0.019020233,0.099898967,0.0679788,0.100046267,0.0559132,0.765705,0.369246333,0.2011175,0.146558,0.232117,1.431046667,0.195676667,0.29026,0.296889667,1.046543333,1.180846667,0.967237333,0.703825351,2.487316667,1
Zm00001eb135320,3,116433932,RING-H2 finger protein ATL65,3.767466667,1.248284667,0.371843667,0.378816333,0.469274667,0.3576295,0.0302212,1.287498333,0.440526333,0.243169667,0.144491567,0.1532231,0.695338,0.381981667,0.114827,0.560099,0.38734775,1.423316667,0.347718667,0.220052,0.189307367,1.245021333,1.457003333,0.823091333,0.697397909,3.767466667,1
Zm00001eb137190,3,131563846,,1.927586667,1.688303,0.97863,1.519219667,1.856133333,0.2735805,0,0.212734,0.211382,0,0.178632333,0,0.2431355,0.176979,0.252308,2.49445,0.69525325,0.630946,0.226168,0.753399,0.362573,0.958498333,0.461495,0.451546333,0.689706372,2.49445,0.875
Zm00001eb132010,3,74080276,,1.273534333,0.613204667,0.523951,1.019343667,0.505861,1.59925,0.914947,1.182310333,0.470718667,0.178259667,0.388963667,0.205652667,0.402746,0.517333,0.4473745,1.73872,0.443105,0.67949,0.521135333,0.620413,0.192656333,0.789626,0.733248667,0.483063333,0.685204493,1.73872,1
Zm00001eb138390,3,138856525,Glucuronoxylan 4-O-methyltransferase 2,4.509563333,2.104736667,1.181918667,1.24001,0.400048667,0.0761257,0.0763913,0.408813333,0.118650267,0.041949,0.090353633,0.045558367,0.666264,0.295356667,0,0.326633,0.26965025,0.775351,0.242520867,0.141503333,0.1049593,0.647081667,1.452623333,1.190095667,0.683589917,4.509563333,0.958333333
Zm00001eb129550,3,49361027,,1.764616667,0.646544667,0.461549333,0.558956,0.691204,0.2854565,0.411998,3.08035,0.641278667,0.342089,0.616748,0.360298333,0.548888,0.533886,0.439027,1.10234,0.50512675,0.493092833,0.079973667,0.427826667,0.336748333,0.564496333,0.848361,0.388457333,0.672054712,3.08035,1
Zm00001eb124670,3,19279283,EKC/KEOPS complex subunit Tprkb,0.744861333,1.211883333,1.175916667,1.06872,0.837589333,0.5717105,0.647766,0.502715333,0.556209,0.397691333,0.330285,0.38477,0.4443735,0.467530667,0.5373725,0.610031,0.56476825,1.07583,0.539836,0.463895667,0.461543667,1.026887,0.771154667,0.652794333,0.668588962,1.211883333,1
Zm00001eb130270,3,54965797,,4.031906667,1.77522,1.771846667,1.559033333,0.758635667,0.4917485,0.391913,0.0913603,0.1026569,0.1830967,0.094653333,0.0752268,0.32459015,0.411751233,0.243877,0.557891,0.22459145,0.984266333,0.228529,0.180298733,0.223237667,0.670025667,0.413567,0.1519539,0.664244875,4.031906667,1
Zm00001eb131250,3,63947282,,0,0.102281333,0,0,0,0.9715305,0.911554,1.789737,1.303942333,1.137753333,0.751663,1.506823667,0.137309,0.276532,0.262823,1.73227,1.8967475,0,0.887096333,1.193322667,0.868823,0,0,0.115623667,0.660243014,1.8967475,0.708333333
Zm00001eb123690,3,15186650,Cell number regulator 8,0.519979,2.694593333,0.330299,0.411120667,0.819952,0.4679145,0.186532,0.253603667,0.978027333,0.233714,0.115239433,0.158966367,0.4485185,0.675633,0.395639,0.399727,0.690922,0.606616333,0.304651,0.339661333,0.212361,0.789417667,2.81658,0.950173667,0.658326742,2.81658,1
Zm00001eb130990,3,59768850,,0.524288,0.64862,1.035254,0.496788333,0.773448333,0.4266085,0.27251,0.237711567,0.348734,0.281471333,0.157631667,0.398392667,0.7480525,0.535271667,0.4578835,0.517889,0.356483,1.070092,0.426188667,0.341420333,0.297620667,1.598883333,2.325546667,1.344138667,0.650872017,2.325546667,1
Zm00001eb126230,3,28342305,U-box domain-containing protein 4,0.077639867,0.125490967,0.323962,0.369108667,0.405619333,0.2870065,0.230825,0.2233705,0.199522667,0.190792,0.2596553,0.184481333,2.37488,0.729848,0.6536505,0.658589,0.57270525,1.93129,0.429657667,0.409239,0.436312,1.397533333,1.095738333,1.966786667,0.647237662,2.37488,1
Zm00001eb124370,3,17607681,,0.151038267,0.209668,0.120649033,0.209370333,0.210999667,0.2390095,0.0985419,0.056742,0.110297133,0,0.010502467,0.010027433,2.00701,0.954200667,0.5599525,0.488107,0.357433725,1.507356667,0.305942667,0.225517667,0.230352333,2.466393333,2.17232,2.787146667,0.645357457,2.787146667,0.958333333
Zm00001eb138510,3,139336315,,0,0,0,0.0137399,0,4.46215,0.613992,0.834772333,0.605314,0.084493733,0,0.023298267,1.62395,2.673023333,0.6813105,0.546938,0.6608685,0.145766567,0.617947,0.700065,0.529240333,0.0590244,0.0240927,0.408659333,0.637860246,4.46215,0.791666667
Zm00001eb135780,3,121657171,,0.115781367,0.319581,0.277463667,0.379634,0.305474333,0.797155,0.782195,0.508866333,0.740612,0.734924,0.904155333,0.799026,0.621996,0.787631,0.644902,0.672585,0.7131505,0.654606333,0.809588,0.957687,0.749702667,0.558541667,0.726912667,0.665509333,0.634486675,0.957687,1
Zm00001eb138800,3,140937184,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex,1.657146667,1.804096667,2.686646667,1.78366,1.23952,0.450771,0.426943,0.388463333,0.345723,0.333810667,0.119380133,0.1178047,0.255741,0.307075,0.53175,0.381889,0.34749,0.231934,0.433322667,0.377326333,0.20231,0.287019,0.293109667,0.191165333,0.63308741,2.686646667,1
Zm00001eb130580,3,57516852,Late embryogenesis abundant protein 9,0.292673333,0.04055,0.089725333,0.040860667,0.0332466,0.0732837,0.171533,1.812626667,0.597210333,0.602527333,0.670765333,3.990963333,0.0776825,0.142058,0.591691,0.980004,0.460123,0.289112333,0.746406,0.524620333,2.42869,0.143812333,0.040948333,0.0284831,0.619566524,3.990963333,1
Zm00001eb131220,3,63169169,,0.082618333,0.232337333,0.304294,0.443287333,0.129992,0.629856,0.545462,0.802851667,0.688221667,0.824471,1.123176333,1.573277,0.3094845,0.386665,0.771689,1.20925,0.75365675,0.327467,0.968663,0.547985667,1.269403333,0.181000333,0.160779333,0.351026,0.609038108,1.573277,1
Zm00001eb138370,3,138523237,ZF-HD dimerization-type domain-containing protein,3.155866667,2.19171,1.55304,0.968482,0.778990333,0.035962709,6.13377E-05,0.054363347,0,6.54557E-05,0,0.000066865,0.02124245,0.034009539,0.058834,0.000313912,9.00248E-05,3.116606667,0.038219694,0.1158608,0.065349433,1.755686667,0.490327667,0.168660433,0.608492083,3.155866667,0.916666667
Zm00001eb137840,3,135484808,auxin-binding protein T85,1.101667667,0.782853667,0.971302667,1.203690667,1.432656667,0.1349716,0.127644,0.328205333,0.262822333,0.165052667,0.172746,0.170296333,0.5848695,0.451655333,0.4609835,0.475366,0.33658575,1.279857333,0.299722,0.282671667,0.406130333,1.444343333,0.921011,0.756633,0.606405765,1.444343333,1
Zm00001eb131200,3,61902414,AAA domain-containing protein,0.341658667,0.796639,0.794333,0.924910667,1.019433667,0.08541425,0.031802,0,0.085336433,0,0,0.0189688,1.63531,0.894398667,0.3648335,0.0906524,0.3262975,1.7466,0.126639333,0.162176667,0.159931333,1.468626667,1.828816667,1.59786,0.604193301,1.828816667,0.875
Zm00001eb137990,3,136411874,,0.170415,0.540462667,0.813557333,1.089663667,1.230659333,0.063901,0,0.047527333,0.0197055,0.0523696,0.025905633,0.038158,0.321794,0.578838,0.281848,0,0.1342085,3.33845,0.1643859,0.104362867,0.1242239,2.74965,1.515506667,1.003581,0.600382246,3.33845,0.916666667
Zm00001eb125390,3,23000499,Protein NEGATIVE REGULATOR OF RESISTANCE,0.288968667,0.241534333,0.054309667,0.036657767,0.081914933,0.4082355,0.263857,4.507626667,1.026126667,0.416579333,0.569116,0.463949333,0.268947,0.187047,0.3258735,0.50142,0.696956975,1.841966667,0.362441667,0.467815333,0.452487,0.428406,0.228621667,0.138145533,0.594125175,4.507626667,1
Zm00001eb129520,3,49235533,Transcription factor APG,0.821197667,0.852743667,0.96443,1.17251,1.784683333,0.213143,0.0719851,0.135688119,0.250632667,0.117915133,0.090399333,0.052703001,0.5344405,0.24647634,0.5738475,0.245807,0.354784,1.202396333,0.453599667,0.470071333,0.257558,1.195030667,0.717996,1.443163333,0.592633404,1.784683333,1
Zm00001eb138040,3,136530071,WRKY transcription factor,0.168342267,0.640797,0.616945,0.510020333,0.437901667,0.1309425,0,0.101851667,0.178544,0.093275,0.033831867,0.118830233,1.67359,1.075354333,0.654356,0.0895879,0.65959425,1.420926,0.451674333,0.611587667,0.516198,1.408753333,1.455523333,1.106326,0.589781362,1.67359,0.958333333
Zm00001eb132110,3,75947655,,0.741799333,0.570704333,0.744458,0.324177,0.229324,1.10838,0.817666,0.39307,1.105113667,0.897187667,1.222305667,0.353542667,0.6162855,0.912956667,0.3187195,0.494407,0.84148775,0,1.000185333,0.503103667,0.81259,0.0101986,0,0.0991049,0.588198635,1.222305667,0.916666667
Zm00001eb126750,3,31011407,Putative dual-specificity RNA methyltransferase RlmN,0.174718,0.779802,0.77064,0.335715333,0.70824,0.7918165,0.556502,0.367051,0.780804333,0.416812667,0.1196332,0.286772667,0.4418995,1.333033333,0.7879695,0.679853,0.540587,1.186493333,0.269796,0.285892667,0.356637667,0.921802333,0.484797,0.733333,0.587941751,1.333033333,1
Zm00001eb139050,3,142504208,probable sodium/metabolite cotransporter BASS1,0.425630333,0.937036667,1.23836,0.730947667,0.985134333,0.3979745,0.546021,0.228761,0.627924333,0.232062,0.257183,0.107795,0.429869421,0.992334,0.614832,2.16751E-31,0.701512,0.903218667,0.791733667,0.330713333,0.345849667,0.673566667,1.047778667,0.552520333,0.587448261,1.23836,1
Zm00001eb136070,3,124833426,,0,0.183918333,0.370914333,0.347980967,0.234233,0.825903,0.120845,0,0.80856,0.856001,0.601565,1.028559667,0.9635685,0.269730333,1.06817,2.15294,0.47003125,0.296230667,0.35217,0.313793333,0.725388333,0.535152333,0.689445,0.422034,0.568213919,2.15294,0.916666667
Zm00001eb135190,3,115806978,Glycosyltransferase,1.116493667,0.550723333,0.471444667,0.330738,0.345423333,0.6214445,1.03167,1.086497333,0.471041,0.402132333,0.257645667,0.278253333,0.5560845,0.457918333,1.0769015,0.519095,0.5940025,0.694235667,0.354631667,0.304651667,0.321048667,0.463105333,0.677042667,0.576686,0.564954611,1.116493667,1
Zm00001eb136470,3,127706745,,2.2313,1.565143333,1.41824,1.55912,1.872893333,0,0,0,0.013330333,0,0.0137547,0,0.01773455,0.048076367,0.0256133,0.0606492,0.081464,1.94971,0.076352367,0.089718733,0.224138333,1.361923333,0.612012,0.284175333,0.562722884,2.2313,0.791666667
Zm00001eb139190,3,143244538,,0.158947,0.423722,0.503265667,1.217727333,1.297319667,0.445067,1.09412,0.338343333,0.228264667,0.213128,0.408928,0.217305,0.6207995,0.427874,0.2195225,1.55941,0.29722975,0.241590333,0.226117667,0.367423333,0.564263,1.50139,0.307597,0.609632667,0.562041142,1.55941,1
Zm00001eb124580,3,18341389,Mitochondrial uncoupling protein 1,0.492059,1.162116667,2.36201,2.75906,2.552296667,0.04188345,0.0133325,0.007470822,0.0372396,0.049173967,0.0376656,0.0433611,0.232027,0.103116567,0.1057823,0.0643073,0.0886251,0.911446667,0.169721,0.238171333,0.313091333,0.716051667,0.624085667,0.362451667,0.561939457,2.75906,1
Zm00001eb138250,3,137388625,Cyanohydrin beta-glucosyltransferase,0.066840933,0.025827367,0,0,0,0.0255183,0,0.167846,0.051834533,0.022062267,0.027870767,0.044824333,3.122925,1.257417333,1.0086335,0.933937,0.73926775,0.482753333,0.263672333,0.198691667,0.070236167,1.858896667,0.413918667,2.623156667,0.558588774,3.122925,0.833333333
Zm00001eb126380,3,29036645,Phosphate transporter PHO1-3,0,0.0302529,0.007895367,0.040922067,0.1057852,0.0482591,0.0264021,0.1268453,0.059495767,0.1008386,0.0790982,0.284524,0.56965,0.2038391,0.0158918,0.188149,0.180568975,4.017816667,0.165425433,0.189063333,0.233451,2.839023333,2.632146667,1.219936667,0.556886691,4.017816667,0.958333333
Zm00001eb136020,3,124360965,,0.636561333,0.291993,0.287421333,0.361954333,0.215412333,1.07248,0.845332,1.187113667,0.709427,0.711703,1.185757667,0.756077,0.07343055,0.352480333,0.4353215,0.891567,0.85954075,0.040641333,0.701389,0.723149333,0.818617667,0.059956333,0.0288949,0.0160905,0.552596328,1.187113667,1
Zm00001eb124310,3,17311120,,0.257687,0.191202,0.221377667,0.159444,0.182759333,0.1936495,0.38865,3.66058,0.924014,0.678949,0.409301333,0.760691333,0,0.126336,0.752921,1.10786,1.18424375,0,0.902215667,0.343753333,0.608882333,0.040093667,0,0.117541667,0.550506358,3.66058,0.875
Zm00001eb132650,3,89264647,DNA polymerase V family,0.083622,0,0,0.031386967,0.0493252,0.7570135,1.05617,0.635357,0.712859333,1.157826,1.348841333,1.1003,0.1697035,0.756119333,1.1619645,0.376331,0.56625125,0,1.102842667,0.834684667,1.173726667,0,0,0.097857,0.548840913,1.348841333,0.791666667
Zm00001eb125920,3,26145017,Putative glycosyltransferase AGO61,0.026109033,0.047390767,0.012326233,0.0436526,0.031756567,0.2943355,0.082491,1.637225667,0.36763,0.401000667,0.712189667,0.793835333,2.129175,0.910745333,0.367027,0.176389,0.42774875,0.494080667,0.396057,0.570428,0.909669333,0.566064333,0.507957,1.251253667,0.548189088,2.129175,1
Zm00001eb129250,3,47537831,,0.0125866,0.016380967,0.081110633,0.122216867,0.0318548,1.103757,0.770138,0.714590333,1.09829,1.166053333,1.094532667,0.677218333,0.1833418,0.664659333,0.919948,0.974164,1.091162,0.006944867,0.759826667,0.787568667,0.745195,0.026445,0.035381167,0.0697212,0.548045301,1.166053333,1
Zm00001eb128630,3,41794466,,0.363814,1.059874,0.738058667,0.423952,0.461769333,0.595917,0.879822,0.275515,0.616929667,0.397357,0.312461333,0.2424558,0.4157095,0.921071667,0.8355535,0.626988,0.60719725,0.676091667,0.372582667,0.144668667,0.312039667,0.671881,0.444129,0.755511,0.547972891,1.059874,1
Zm00001eb125970,3,26380172,,3.44804,0.499647333,0.421846667,0.243141667,0.388912667,0.611913,1.03177,2.06344,0.186,0.384885,0.225848333,0.256366,0.385314,0.734558333,0.831573,0.367634,0.149974,0.030994,0.176691333,0.197869,0.111867667,0.094889167,0.099182233,0.189485333,0.547160114,3.44804,1
Zm00001eb139140,3,143115561,V-type proton ATPase proteolipid subunit,0.338887333,0.604903,0.495796333,0.656373,0.488533667,0.322074,0.488437,0.460241667,0.234335667,0.222312667,0.0779693,0.270836,0.871252,0.496300667,0.6755455,0.423879,0.31875575,1.066451667,0.319281,0.369300333,0.261608,1.191823333,1.298747333,1.035227667,0.541202995,1.298747333,1
Zm00001eb127150,3,33173677,Probable bifunctional methylthioribulose-1-phosphate dehydratase/enolase-phosphatase E1,0.286374667,0.155354913,0.218958333,0.117391467,0.247802333,0.223499,0.244676,0.215972,0.336472,0.110595333,0.2709578,0.104225333,1.59966,0.882019667,0.360306,0.557309,0.171169564,2.094313333,0.348105667,0.067335267,0.226825,1.336666667,1.330989333,1.359149,0.536088653,2.094313333,1
Zm00001eb136500,3,127967021,,2.226873333,0.265490333,0.454029333,0.94651,1.326523333,0.04451105,0.257004,0.334182,0.133499367,0,0.041525333,0,1.1472275,0.78087,0.244074,0,0.17852725,0.696491333,0.055340667,0.1915287,0.16654,0.889200667,1.41481,1.026646,0.534225175,2.226873333,0.875
Zm00001eb128640,3,41815666,,2.60299,2.578106667,0.800506667,0.83878,3.431716667,0.2179845,0,0,0,0,0.164785333,0.836731667,0,0,0,0,0,0,0,0.635718667,0.49638,0,0,0,0.525154174,3.431716667,0.416666667
Zm00001eb132760,3,91031232,,6.086246667,0.737868333,0.200488,0.345861333,0.274239333,0.367151,0,1.460096667,0.419209667,0,0.085163667,0,0.1442905,0,0,0.493449,0,0.957793333,0.068652333,0.275244667,0.051307333,0.249449,0.299924667,0.077588333,0.524750993,6.086246667,0.75
Zm00001eb132670,3,89484011,,0.356140333,0.323607333,0.858999333,0.772196667,1.87787,0,0,0,0.075257367,0,0,0,1.093897,0.254246333,0.214768,0,0,1.212663667,0.1155717,0.033912333,0.108159067,1.371303333,1.66716,2.21188,0.522818019,2.21188,0.666666667
Zm00001eb124920,3,20431359,Protein kinase domain-containing protein,0.251200333,0.503786,0.469988,0.635061667,0.680061,0.053692814,0.246484,0.273887333,0.272387,0.194196333,0.1421403,0.073928033,0.654572839,0.467269412,0.4152765,0.761163,0.24404921,1.324395,0.407756,0.439812,0.25183887,1.32666,0.243108396,2.195913333,0.522026141,2.195913333,1
Zm00001eb136030,3,124369072,,0.551813667,0.329345667,0.210189333,0.262981667,0.242968333,1.0308945,0.953535,0.779705,0.730993667,0.669483333,1.126645667,0.666326333,0.08282975,0.397598333,0.4910435,0.733881,0.88519825,0.045840333,0.716265667,0.736529333,0.72537,0.054510433,0.032591233,0.018148833,0.519778701,1.126645667,1
Zm00001eb133290,3,97952255,Calmodulin-binding transcription activator 2,0.275809333,0.306549333,0.669508333,0.733895333,0.470529,0.342265,0.264055,0.180120333,0.273128667,0.347225333,0.388732667,0.340929667,0.65196,0.762224,0.2978585,0.765124,0.3368315,0.595724333,0.366265667,0.531782333,0.410201333,0.865533667,1.17673,0.894566,0.510314556,1.17673,1
Zm00001eb128970,3,45016057,Calmodulin-binding protein 25,1.90888,2.067533333,0.146668667,0.165177,0.385797,0.7564195,0,0.548831667,0.346217,0.096102367,0.277692,0.1383807,0.8008235,0.538563,0.151018,0.12442,0.577975,0.691793,0.214488,0.141474,0.176809333,0.406667333,0.908986667,0.616136667,0.507785572,2.067533333,0.958333333
Zm00001eb134150,3,107606508,,0.244823333,0.332787,0.415500667,0.732685333,0.539644333,0.6288815,0.520813,0.254900733,0.615401333,0.737195667,0.968872333,0.910507667,0.302477,0.401708,0.3300285,0.494863,0.39502435,0.397307333,0.54393,0.625084333,0.836634667,0.2827872,0.300598333,0.349681,0.506755692,0.968872333,1
Zm00001eb125440,3,23249737,zinc finger protein JAGGED-like,3.065376667,3.165976667,2.023326667,2.08261,1.202118333,0.018992,0,0,0,0.041044,0,0,0,0.0284495,0.04056105,0,0.075202375,0.019813467,0.040377767,0.083267267,0.165068667,1.20299E-07,0,0,0.502174356,3.165976667,0.625
Zm00001eb138600,3,139755481,Thioredoxin,1.098263333,0.032225133,0,0.081097133,0.0879163,0.8830705,1.34108,0.539026667,0,0,0,0,1.06159,1.139954,1.21719,0.747934,0.18604725,1.060423,0.027082433,0,0,1.219676667,0.619335,0.643795,0.499404434,1.34108,0.708333333
Zm00001eb131140,3,61134848,GDSL esterase/lipase,0.234094667,0.666022667,0.346339,0.454577333,0.835236667,0.1436715,0.271426,0.607635,0.786931,0.212172333,0.242644333,0.522468,0.25097,0.144729,0.34695535,0.413174,0.48849425,0.906886,0.297421,0.238521333,0.558738,1.410383333,0.921033667,0.513762333,0.492261949,1.410383333,1
Zm00001eb131360,3,65056094,Protein disulfide-isomerase,0.956282,0.374464,0.457081,0.397841667,0.3466,0.2463825,0.333671,0.992812,0.346791667,0.250656,0.298126,0.178146333,1.063318,0.630684333,0.684046,0.680851,0.41465025,0.452222,0.274130667,0.2754,0.330269,0.517170333,0.600609333,0.704088667,0.491928906,1.063318,1
Zm00001eb126390,3,29042362,Classical arabinogalactan protein 9,0.214951,0.036355,0.0230306,0.018315567,0,0.19418,0,0.765864,0.117482267,0.133142267,0.106689667,0.028574267,3.554325,1.090754667,0.611386,0,0.217047,0.368596,0.1450757,0.213606333,0.033530967,0.326603333,0.956522333,2.640252,0.491511832,3.554325,0.875
Zm00001eb139000,3,142332856,,0.234072367,0.70042,0.581337667,0.519400333,0.541778667,0.426922,0.538456,0.352115,0.595967667,0.318184,0.063359333,0.192374167,0.349717,0.637344,0.93035,1.13448,0.3087805,0.876369667,0.257602333,0.291682333,0.327247333,0.552537333,0.380182667,0.666417,0.49071239,1.13448,1
Zm00001eb125290,3,22380002,,0.319398333,0.21835,0.148843667,0.1831152,0.236895333,0.2425815,0.692862,0.772305667,0.351714667,1.014421333,0.888761333,1.13256,0.3418105,0.162152333,0.364836,0.888759,0.273325375,0.434332,0.427260667,0.652311,1.015494,0.500418667,0.203120333,0.304204,0.490409705,1.13256,1
Zm00001eb134320,3,108897881,Helicase C-terminal domain-containing protein (Fragment),0.059552667,0.498179667,0.572243667,0.331841667,0.645583333,0.455344,1.17947,0.316949,0.523347667,0.376024667,0.349567,0.611127667,0.282298,0.620278333,0.621126,0.186784,0.65630475,0.666554667,0.418689667,0.330075667,0.585217,0.432291,0.408398667,0.620950333,0.489508295,1.17947,1
Zm00001eb133950,3,105926104,,0.269223567,0.431109667,0.469903333,0.799890333,0.701494,0.2222395,0.202915,0.203028333,0.169333567,0.145306,0.122299333,0.068088533,0.936046,0.799509,0.320357,0.344293,0.258986,1.091672333,0.200672667,0.318673333,0.203016333,0.850660667,1.374993333,1.119876,0.484316118,1.374993333,1
Zm00001eb132100,3,75939583,,0.242295667,0.424509667,0.279033667,0.377660333,0.2775948,1.04949,0.421391,0.428755,0.65569,1.006652333,0.887226,0.592111333,0.0357194,0.729851,0.322126,0.570054,0.5558385,0.090193333,0.621265,0.550751,0.771973,0.036793,0.035818333,0.0477024,0.458770615,1.04949,1
Zm00001eb129050,3,45547336,Major facilitator superfamily antiporter,0.2014014,0.102210367,0.126298167,0.177120667,0.1133598,0.989846,0.147115,0.028384833,0.1311947,0.0333071,0.0913072,0.030879633,1.916135,1.99854,1.322215,0.63425,0.59880925,0.238506133,0.283242567,0.416657333,0.345471667,0.228133333,0.235059,0.619688,0.45871384,1.99854,1
Zm00001eb130750,3,58582402,Pectin acetylesterase,1.232014667,0.819478667,0.78382,0.810511667,1.572496667,0.2055305,0.221268,0.215137,0.205119333,0.256055333,0.280282667,0.297243,0.349086,0.403870667,0.2738725,0.360093,0.217122,0.352596,0.359532667,0.381035667,0.413501,0.160212667,0.280902333,0.398585667,0.452056986,1.572496667,1
