Population,Comparison,theta_summary_mode,chr,chr_num,nc_id,window_id,window_start_bp,window_end_bp,window_mid_bp,mean_fst,Tajima_Gen0,Tajima_Gen14,deltaD,pi_Gen0,pi_Gen14,pi_ratio,log_pi_ratio,fst_outlier,deltaD_outlier,pi_outlier,all_three_signals,gene_count,GeneIDs,GeneNames,GeneBiotypes,snp_count,n_theta_sites_Gen0,n_theta_sites_Gen14,support_windows_Gen0,support_windows_Gen14,mean_window_nSites_Gen0,mean_window_nSites_Gen14,nChr_Gen0,nChr_Gen14
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,158,156250001,158250000,157250000,0.14718385634767525,2.332567263354359,1.4729175822429181,-0.8596496811114407,0.2922007817750614,0.23943043971751324,0.8194038300069599,-0.28735345869700524,No,No,No,No,46,Zm00001eb360710;Zm00001eb360720;Zm00001eb360730;Zm00001eb360740;Zm00001eb360750;Zm00001eb360760;Zm00001eb360770;Zm00001eb360780;Zm00001eb360790;Zm00001eb360800;Zm00001eb360810;Zm00001eb360820;Zm00001eb360830;Zm00001eb360840;Zm00001eb360850;Zm00001eb360860;Zm00001eb360870;Zm00001eb360880;Zm00001eb360890;Zm00001eb360900;Zm00001eb360910;Zm00001eb360920;Zm00001eb360940;Zm00001eb360950;Zm00001eb360960;Zm00001eb360970;Zm00001eb360990;Zm00001eb361000;Zm00001eb361010;Zm00001eb361020;Zm00001eb361030;Zm00001eb361040;Zm00001eb361060;Zm00001eb361070;Zm00001eb361080;Zm00001eb361090;Zm00001eb361110;Zm00001eb361120;Zm00001eb361130;Zm00001eb361140;Zm00001eb361150;Zm00001eb361170;Zm00001eb361180;Zm00001eb361190;Zm00001eb361200;Zm00001eb361210,Zm00001eb360710;Zm00001eb360720;Zm00001eb360730;Zm00001eb360740;Zm00001eb360750;Zm00001eb360760;Zm00001eb360770;Zm00001eb360780;Zm00001eb360790;Zm00001eb360800;Zm00001eb360810;Zm00001eb360820;Zm00001eb360830;Zm00001eb360840;Zm00001eb360850;Zm00001eb360860;Zm00001eb360870;Zm00001eb360880;Zm00001eb360890;Zm00001eb360900;Zm00001eb360910;Zm00001eb360920;Zm00001eb360940;Zm00001eb360950;Zm00001eb360960;Zm00001eb360970;Zm00001eb360990;Zm00001eb361000;Zm00001eb361010;Zm00001eb361020;Zm00001eb361030;Zm00001eb361040;Zm00001eb361060;Zm00001eb361070;Zm00001eb361080;Zm00001eb361090;Zm00001eb361110;Zm00001eb361120;Zm00001eb361130;Zm00001eb361140;Zm00001eb361150;Zm00001eb361170;Zm00001eb361180;Zm00001eb361190;Zm00001eb361200;Zm00001eb361210,protein_coding,13016,30736,27840,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,159,158250001,159250000,158750000,0.07945198295621722,2.093284045740456,0.753728891142871,-1.339555154597585,0.280146083124667,0.20644426740759397,0.7369164869448659,-0.44042696362307426,No,No,No,No,29,Zm00001eb361220;Zm00001eb361230;Zm00001eb361240;Zm00001eb361250;Zm00001eb361260;Zm00001eb361270;Zm00001eb361280;Zm00001eb361290;Zm00001eb361300;Zm00001eb361310;Zm00001eb361320;Zm00001eb361330;Zm00001eb361350;Zm00001eb361370;Zm00001eb361380;Zm00001eb361390;Zm00001eb361400;Zm00001eb361410;Zm00001eb361420;Zm00001eb361440;Zm00001eb361450;Zm00001eb361460;Zm00001eb361470;Zm00001eb361480;Zm00001eb361490;Zm00001eb361500;Zm00001eb361520;Zm00001eb361540;Zm00001eb361550,Zm00001eb361220;Zm00001eb361230;Zm00001eb361240;Zm00001eb361250;Zm00001eb361260;Zm00001eb361270;Zm00001eb361280;Zm00001eb361290;Zm00001eb361300;Zm00001eb361310;Zm00001eb361320;Zm00001eb361330;Zm00001eb361350;Zm00001eb361370;Zm00001eb361380;Zm00001eb361390;Zm00001eb361400;Zm00001eb361410;Zm00001eb361420;Zm00001eb361440;Zm00001eb361450;Zm00001eb361460;Zm00001eb361470;Zm00001eb361480;Zm00001eb361490;Zm00001eb361500;Zm00001eb361520;Zm00001eb361540;Zm00001eb361550,protein_coding,5680,13576,12614,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,160,159250001,160750000,160000000,0.09398065708406338,2.6484769471823246,0.9540125406673196,-1.6944644065150052,0.31002536134669084,0.21844291419716944,0.7045969182917656,-0.5051299299819763,No,Yes,Yes,No,32,Zm00001eb361560;Zm00001eb361570;Zm00001eb361580;Zm00001eb361590;Zm00001eb361600;Zm00001eb361610;Zm00001eb361620;Zm00001eb361640;Zm00001eb361650;Zm00001eb361660;Zm00001eb361670;Zm00001eb361680;Zm00001eb361690;Zm00001eb361700;Zm00001eb361710;Zm00001eb361720;Zm00001eb361730;Zm00001eb361740;Zm00001eb361750;Zm00001eb361760;Zm00001eb361770;Zm00001eb361780;Zm00001eb361790;Zm00001eb361800;Zm00001eb361810;Zm00001eb361830;Zm00001eb361840;Zm00001eb361850;Zm00001eb361860;Zm00001eb361870;Zm00001eb361880;Zm00001eb361900,Zm00001eb361560;Zm00001eb361570;Zm00001eb361580;Zm00001eb361590;Zm00001eb361600;Zm00001eb361610;Zm00001eb361620;Zm00001eb361640;Zm00001eb361650;Zm00001eb361660;Zm00001eb361670;Zm00001eb361680;Zm00001eb361690;Zm00001eb361700;Zm00001eb361710;Zm00001eb361720;Zm00001eb361730;Zm00001eb361740;Zm00001eb361750;Zm00001eb361760;Zm00001eb361770;Zm00001eb361780;Zm00001eb361790;Zm00001eb361800;Zm00001eb361810;Zm00001eb361830;Zm00001eb361840;Zm00001eb361850;Zm00001eb361860;Zm00001eb361870;Zm00001eb361880;Zm00001eb361900,protein_coding,5213,15220,15150,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,161,160750001,161250000,161000000,0.06952285956047496,2.836825819133505,2.0888859546950607,-0.7479398644384445,0.32070760381207086,0.28060756782044227,0.8749638751467629,-0.1927046416252417,No,No,No,No,1,Zm00001eb361920,Zm00001eb361920,protein_coding,547,1443,2816,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,162,161250001,161750000,161500000,0.0713202907434427,2.9924815864987764,2.1013221045361816,-0.8911594819625948,0.326685185341411,0.2776288212419392,0.84983596961030194,-0.23474368736208553,No,No,No,No,0,,,,559,1463,3152,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,163,161750001,162750000,162250000,0.09867575421401764,2.8874629622467887,2.286365924111623,-0.6010970381351655,0.3176063777379034,0.28358914467020485,0.8928949937656151,-0.16343757338312584,No,No,No,No,21,Zm00001eb361930;Zm00001eb361940;Zm00001eb361960;Zm00001eb361970;Zm00001eb361980;Zm00001eb361990;Zm00001eb362000;Zm00001eb362010;Zm00001eb362020;Zm00001eb362030;Zm00001eb362040;Zm00001eb362050;Zm00001eb362060;Zm00001eb362070;Zm00001eb362080;Zm00001eb362090;Zm00001eb362110;Zm00001eb362120;Zm00001eb362130;Zm00001eb362140;Zm00001eb362160,Zm00001eb361930;Zm00001eb361940;Zm00001eb361960;Zm00001eb361970;Zm00001eb361980;Zm00001eb361990;Zm00001eb362000;Zm00001eb362010;Zm00001eb362020;Zm00001eb362030;Zm00001eb362040;Zm00001eb362050;Zm00001eb362060;Zm00001eb362070;Zm00001eb362080;Zm00001eb362090;Zm00001eb362110;Zm00001eb362120;Zm00001eb362130;Zm00001eb362140;Zm00001eb362160,protein_coding,3813,8427,10213,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,164,162750001,163250000,163000000,0.10812834353813892,3.2522676052805832,2.2105474577144477,-1.0417201475661355,0.33465871290975036,0.2752306770717645,0.822421967379011,-0.2820492945998593,No,No,No,No,26,Zm00001eb362170;Zm00001eb362180;Zm00001eb362190;Zm00001eb362200;Zm00001eb362210;Zm00001eb362220;Zm00001eb362230;Zm00001eb362240;Zm00001eb362250;Zm00001eb362260;Zm00001eb362270;Zm00001eb362280;Zm00001eb362290;Zm00001eb362300;Zm00001eb362310;Zm00001eb362320;Zm00001eb362330;Zm00001eb362340;Zm00001eb362350;Zm00001eb362360;Zm00001eb362370;Zm00001eb362380;Zm00001eb362390;Zm00001eb362400;Zm00001eb362410;Zm00001eb362420,Zm00001eb362170;Zm00001eb362180;Zm00001eb362190;Zm00001eb362200;Zm00001eb362210;Zm00001eb362220;Zm00001eb362230;Zm00001eb362240;Zm00001eb362250;Zm00001eb362260;Zm00001eb362270;Zm00001eb362280;Zm00001eb362290;Zm00001eb362300;Zm00001eb362310;Zm00001eb362320;Zm00001eb362330;Zm00001eb362340;Zm00001eb362350;Zm00001eb362360;Zm00001eb362370;Zm00001eb362380;Zm00001eb362390;Zm00001eb362400;Zm00001eb362410;Zm00001eb362420,protein_coding,4260,8057,7726,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,165,163250001,164250000,163750000,0.10999713733529132,3.161612791017199,1.8811634703752556,-1.2804493206419436,0.33360314467829716,0.2629517368666724,0.7882172007708264,-0.3433348620368346,No,No,No,No,40,Zm00001eb362430;Zm00001eb362440;Zm00001eb362450;Zm00001eb362460;Zm00001eb362470;Zm00001eb362480;Zm00001eb362490;Zm00001eb362500;Zm00001eb362510;Zm00001eb362520;Zm00001eb362540;Zm00001eb362550;Zm00001eb362560;Zm00001eb362570;Zm00001eb362580;Zm00001eb362590;Zm00001eb362600;Zm00001eb362610;Zm00001eb362630;Zm00001eb362640;Zm00001eb362650;Zm00001eb362660;Zm00001eb362670;Zm00001eb362680;Zm00001eb362690;Zm00001eb362700;Zm00001eb362710;Zm00001eb362720;Zm00001eb362730;Zm00001eb362740;Zm00001eb362750;Zm00001eb362760;Zm00001eb362780;Zm00001eb362790;Zm00001eb362800;Zm00001eb362810;Zm00001eb362820;Zm00001eb362830;Zm00001eb362840;Zm00001eb362850,Zm00001eb362430;Zm00001eb362440;Zm00001eb362450;Zm00001eb362460;Zm00001eb362470;Zm00001eb362480;Zm00001eb362490;Zm00001eb362500;Zm00001eb362510;Zm00001eb362520;Zm00001eb362540;Zm00001eb362550;Zm00001eb362560;Zm00001eb362570;Zm00001eb362580;Zm00001eb362590;Zm00001eb362600;Zm00001eb362610;Zm00001eb362630;Zm00001eb362640;Zm00001eb362650;Zm00001eb362660;Zm00001eb362670;Zm00001eb362680;Zm00001eb362690;Zm00001eb362700;Zm00001eb362710;Zm00001eb362720;Zm00001eb362730;Zm00001eb362740;Zm00001eb362750;Zm00001eb362760;Zm00001eb362780;Zm00001eb362790;Zm00001eb362800;Zm00001eb362810;Zm00001eb362820;Zm00001eb362830;Zm00001eb362840;Zm00001eb362850,protein_coding,8127,15033,15571,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,166,164250001,165250000,164750000,0.11142368583302573,2.4203039301664986,1.6195102435829867,-0.8007936865835119,0.29808611818059816,0.24823228148001816,0.8327535780435921,-0.2640384472310182,No,No,No,No,27,Zm00001eb362860;Zm00001eb362870;Zm00001eb362890;Zm00001eb362900;Zm00001eb362910;Zm00001eb362920;Zm00001eb362930;Zm00001eb362940;Zm00001eb362950;Zm00001eb362960;Zm00001eb362970;Zm00001eb362980;Zm00001eb362990;Zm00001eb363000;Zm00001eb363010;Zm00001eb363020;Zm00001eb363030;Zm00001eb363040;Zm00001eb363050;Zm00001eb363070;Zm00001eb363080;Zm00001eb363090;Zm00001eb363100;Zm00001eb363120;Zm00001eb363130;Zm00001eb363140;Zm00001eb363150,Zm00001eb362860;Zm00001eb362870;Zm00001eb362890;Zm00001eb362900;Zm00001eb362910;Zm00001eb362920;Zm00001eb362930;Zm00001eb362940;Zm00001eb362950;Zm00001eb362960;Zm00001eb362970;Zm00001eb362980;Zm00001eb362990;Zm00001eb363000;Zm00001eb363010;Zm00001eb363020;Zm00001eb363030;Zm00001eb363040;Zm00001eb363050;Zm00001eb363070;Zm00001eb363080;Zm00001eb363090;Zm00001eb363100;Zm00001eb363120;Zm00001eb363130;Zm00001eb363140;Zm00001eb363150,protein_coding,8338,17443,16228,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,167,165250001,166250000,165750000,0.10817055391010671,3.060748489729011,2.1435879318109534,-0.9171605579180575,0.3273587052950698,0.27073017480307787,0.8270138243583628,-0.2740166492071874,No,No,No,No,53,Zm00001eb363160;Zm00001eb363170;Zm00001eb363180;Zm00001eb363190;Zm00001eb363200;Zm00001eb363210;Zm00001eb363220;Zm00001eb363240;Zm00001eb363250;Zm00001eb363260;Zm00001eb363270;Zm00001eb363280;Zm00001eb363300;Zm00001eb363310;Zm00001eb363330;Zm00001eb363360;Zm00001eb363370;Zm00001eb363380;Zm00001eb363390;Zm00001eb363400;Zm00001eb363420;Zm00001eb363430;Zm00001eb363440;Zm00001eb363470;Zm00001eb363480;Zm00001eb363490;Zm00001eb363500;Zm00001eb363510;Zm00001eb363520;Zm00001eb363530;Zm00001eb363540;Zm00001eb363550;Zm00001eb363560;Zm00001eb363570;Zm00001eb363580;Zm00001eb363590;Zm00001eb363610;Zm00001eb363620;Zm00001eb363630;Zm00001eb363640;Zm00001eb363650;Zm00001eb363660;Zm00001eb363670;Zm00001eb363680;Zm00001eb363690;Zm00001eb363700;Zm00001eb363710;Zm00001eb363720;Zm00001eb363730;Zm00001eb363740;Zm00001eb363750;Zm00001eb363760;Zm00001eb363770,Zm00001eb363160;Zm00001eb363170;Zm00001eb363180;Zm00001eb363190;Zm00001eb363200;Zm00001eb363210;Zm00001eb363220;Zm00001eb363240;Zm00001eb363250;Zm00001eb363260;Zm00001eb363270;Zm00001eb363280;Zm00001eb363300;Zm00001eb363310;Zm00001eb363330;Zm00001eb363360;Zm00001eb363370;Zm00001eb363380;Zm00001eb363390;Zm00001eb363400;Zm00001eb363420;Zm00001eb363430;Zm00001eb363440;Zm00001eb363470;Zm00001eb363480;Zm00001eb363490;Zm00001eb363500;Zm00001eb363510;Zm00001eb363520;Zm00001eb363530;Zm00001eb363540;Zm00001eb363550;Zm00001eb363560;Zm00001eb363570;Zm00001eb363580;Zm00001eb363590;Zm00001eb363610;Zm00001eb363620;Zm00001eb363630;Zm00001eb363640;Zm00001eb363650;Zm00001eb363660;Zm00001eb363670;Zm00001eb363680;Zm00001eb363690;Zm00001eb363700;Zm00001eb363710;Zm00001eb363720;Zm00001eb363730;Zm00001eb363740;Zm00001eb363750;Zm00001eb363760;Zm00001eb363770,protein_coding,6297,12757,12378,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,168,166250001,166750000,166500000,0.05998484720413147,2.7014785837165824,1.8638284875656528,-0.8376500961509297,0.3116577962828268,0.2634101359487723,0.845190266665846,-0.24265194180496225,No,No,No,No,20,Zm00001eb363780;Zm00001eb363790;Zm00001eb363800;Zm00001eb363810;Zm00001eb363820;Zm00001eb363830;Zm00001eb363840;Zm00001eb363850;Zm00001eb363860;Zm00001eb363870;Zm00001eb363880;Zm00001eb363890;Zm00001eb363900;Zm00001eb363910;Zm00001eb363920;Zm00001eb363930;Zm00001eb363940;Zm00001eb363950;Zm00001eb363960;Zm00001eb363970,Zm00001eb363780;Zm00001eb363790;Zm00001eb363800;Zm00001eb363810;Zm00001eb363820;Zm00001eb363830;Zm00001eb363840;Zm00001eb363850;Zm00001eb363860;Zm00001eb363870;Zm00001eb363880;Zm00001eb363890;Zm00001eb363900;Zm00001eb363910;Zm00001eb363920;Zm00001eb363930;Zm00001eb363940;Zm00001eb363950;Zm00001eb363960;Zm00001eb363970,protein_coding,3517,7048,6836,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,169,166750001,167250000,167000000,0.05567499387359916,2.8449433885824225,2.410512261077512,-0.43443112750491064,0.29951707031660846,0.27073990025037004,0.9039214358105896,-0.14573070841056787,No,No,No,No,14,Zm00001eb363970;Zm00001eb363980;Zm00001eb363990;Zm00001eb364000;Zm00001eb364010;Zm00001eb364020;Zm00001eb364030;Zm00001eb364040;Zm00001eb364050;Zm00001eb364060;Zm00001eb364070;Zm00001eb364080;Zm00001eb364090;Zm00001eb364100,Zm00001eb363970;Zm00001eb363980;Zm00001eb363990;Zm00001eb364000;Zm00001eb364010;Zm00001eb364020;Zm00001eb364030;Zm00001eb364040;Zm00001eb364050;Zm00001eb364060;Zm00001eb364070;Zm00001eb364080;Zm00001eb364090;Zm00001eb364100,protein_coding,2538,5159,6002,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,170,167250001,168250000,167750000,0.10279505446891372,3.374216681438976,2.343387814218915,-1.0308288672200612,0.33240004929871897,0.2649910461377048,0.7972051950556857,-0.3269769832344076,No,No,No,No,47,Zm00001eb364110;Zm00001eb364120;Zm00001eb364130;Zm00001eb364140;Zm00001eb364150;Zm00001eb364160;Zm00001eb364170;Zm00001eb364180;Zm00001eb364190;Zm00001eb364200;Zm00001eb364210;Zm00001eb364220;Zm00001eb364230;Zm00001eb364250;Zm00001eb364260;Zm00001eb364280;Zm00001eb364290;Zm00001eb364300;Zm00001eb364310;Zm00001eb364330;Zm00001eb364350;Zm00001eb364360;Zm00001eb364370;Zm00001eb364380;Zm00001eb364390;Zm00001eb364400;Zm00001eb364410;Zm00001eb364420;Zm00001eb364430;Zm00001eb364440;Zm00001eb364450;Zm00001eb364460;Zm00001eb364470;Zm00001eb364480;Zm00001eb364510;Zm00001eb364520;Zm00001eb364530;Zm00001eb364540;Zm00001eb364550;Zm00001eb364560;Zm00001eb364570;Zm00001eb364580;Zm00001eb364590;Zm00001eb364600;Zm00001eb364610;Zm00001eb364620;Zm00001eb364630,Zm00001eb364110;Zm00001eb364120;Zm00001eb364130;Zm00001eb364140;Zm00001eb364150;Zm00001eb364160;Zm00001eb364170;Zm00001eb364180;Zm00001eb364190;Zm00001eb364200;Zm00001eb364210;Zm00001eb364220;Zm00001eb364230;Zm00001eb364250;Zm00001eb364260;Zm00001eb364280;Zm00001eb364290;Zm00001eb364300;Zm00001eb364310;Zm00001eb364330;Zm00001eb364350;Zm00001eb364360;Zm00001eb364370;Zm00001eb364380;Zm00001eb364390;Zm00001eb364400;Zm00001eb364410;Zm00001eb364420;Zm00001eb364430;Zm00001eb364440;Zm00001eb364450;Zm00001eb364460;Zm00001eb364470;Zm00001eb364480;Zm00001eb364510;Zm00001eb364520;Zm00001eb364530;Zm00001eb364540;Zm00001eb364550;Zm00001eb364560;Zm00001eb364570;Zm00001eb364580;Zm00001eb364590;Zm00001eb364600;Zm00001eb364610;Zm00001eb364620;Zm00001eb364630,protein_coding,7380,15666,13173,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,171,168250001,169750000,169000000,0.0718982855151485,2.914290404874389,2.3048159772596803,-0.6094744276147086,0.31455038881039765,0.2781160383757039,0.884170067083734,-0.17760420113013795,No,No,No,No,59,Zm00001eb364640;Zm00001eb364650;Zm00001eb364660;Zm00001eb364680;Zm00001eb364690;Zm00001eb364700;Zm00001eb364710;Zm00001eb364720;Zm00001eb364730;Zm00001eb364740;Zm00001eb364750;Zm00001eb364790;Zm00001eb364800;Zm00001eb364810;Zm00001eb364820;Zm00001eb364830;Zm00001eb364840;Zm00001eb364850;Zm00001eb364860;Zm00001eb364870;Zm00001eb364890;Zm00001eb364900;Zm00001eb364910;Zm00001eb364920;Zm00001eb364930;Zm00001eb364940;Zm00001eb364960;Zm00001eb364970;Zm00001eb364980;Zm00001eb364990;Zm00001eb365000;Zm00001eb365010;Zm00001eb365020;Zm00001eb365030;Zm00001eb365040;Zm00001eb365050;Zm00001eb365060;Zm00001eb365080;Zm00001eb365090;Zm00001eb365100;Zm00001eb365110;Zm00001eb365120;Zm00001eb365130;Zm00001eb365150;Zm00001eb365170;Zm00001eb365180;Zm00001eb365190;Zm00001eb365200;Zm00001eb365210;Zm00001eb365220;Zm00001eb365230;Zm00001eb365240;Zm00001eb365250;Zm00001eb365280;Zm00001eb365320;Zm00001eb365330;Zm00001eb365340;Zm00001eb365350;Zm00001eb365360,Zm00001eb364640;Zm00001eb364650;Zm00001eb364660;Zm00001eb364680;Zm00001eb364690;Zm00001eb364700;Zm00001eb364710;Zm00001eb364720;Zm00001eb364730;Zm00001eb364740;Zm00001eb364750;Zm00001eb364790;Zm00001eb364800;Zm00001eb364810;Zm00001eb364820;Zm00001eb364830;Zm00001eb364840;Zm00001eb364850;Zm00001eb364860;Zm00001eb364870;Zm00001eb364890;Zm00001eb364900;Zm00001eb364910;Zm00001eb364920;Zm00001eb364930;Zm00001eb364940;Zm00001eb364960;Zm00001eb364970;Zm00001eb364980;Zm00001eb364990;Zm00001eb365000;Zm00001eb365010;Zm00001eb365020;Zm00001eb365030;Zm00001eb365040;Zm00001eb365050;Zm00001eb365060;Zm00001eb365080;Zm00001eb365090;Zm00001eb365100;Zm00001eb365110;Zm00001eb365120;Zm00001eb365130;Zm00001eb365150;Zm00001eb365170;Zm00001eb365180;Zm00001eb365190;Zm00001eb365200;Zm00001eb365210;Zm00001eb365220;Zm00001eb365230;Zm00001eb365240;Zm00001eb365250;Zm00001eb365280;Zm00001eb365320;Zm00001eb365330;Zm00001eb365340;Zm00001eb365350;Zm00001eb365360,protein_coding,9340,18137,17435,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,172,169750001,170250000,170000000,0.09854343461594132,3.2661204087005418,2.7531221814567495,-0.5129982272437923,0.33915572929095034,0.3098425658231438,0.9135701952342378,-0.13041251061520312,No,No,No,No,23,Zm00001eb365370;Zm00001eb365380;Zm00001eb365390;Zm00001eb365410;Zm00001eb365420;Zm00001eb365430;Zm00001eb365440;Zm00001eb365450;Zm00001eb365460;Zm00001eb365470;Zm00001eb365480;Zm00001eb365500;Zm00001eb365510;Zm00001eb365520;Zm00001eb365530;Zm00001eb365540;Zm00001eb365560;Zm00001eb365570;Zm00001eb365580;Zm00001eb365590;Zm00001eb365600;Zm00001eb365610;Zm00001eb365620,Zm00001eb365370;Zm00001eb365380;Zm00001eb365390;Zm00001eb365410;Zm00001eb365420;Zm00001eb365430;Zm00001eb365440;Zm00001eb365450;Zm00001eb365460;Zm00001eb365470;Zm00001eb365480;Zm00001eb365500;Zm00001eb365510;Zm00001eb365520;Zm00001eb365530;Zm00001eb365540;Zm00001eb365560;Zm00001eb365570;Zm00001eb365580;Zm00001eb365590;Zm00001eb365600;Zm00001eb365610;Zm00001eb365620,protein_coding,3658,6758,6485,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,173,170250001,170750000,170500000,0.09011713809497032,3.308466760009105,2.9569508608657014,-0.35151589914340375,0.342116300566629,0.3178522967902695,0.9290767387108643,-0.10613033144916872,No,No,No,No,15,Zm00001eb365640;Zm00001eb365650;Zm00001eb365660;Zm00001eb365670;Zm00001eb365680;Zm00001eb365690;Zm00001eb365700;Zm00001eb365710;Zm00001eb365730;Zm00001eb365740;Zm00001eb365750;Zm00001eb365760;Zm00001eb365770;Zm00001eb365780;Zm00001eb365790,Zm00001eb365640;Zm00001eb365650;Zm00001eb365660;Zm00001eb365670;Zm00001eb365680;Zm00001eb365690;Zm00001eb365700;Zm00001eb365710;Zm00001eb365730;Zm00001eb365740;Zm00001eb365750;Zm00001eb365760;Zm00001eb365770;Zm00001eb365780;Zm00001eb365790,protein_coding,4241,7903,7220,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,174,170750001,171750000,171250000,0.1313844957636158,2.36427801813522,2.073901084922188,-0.29037693321303193,0.29307405973816203,0.2677624483318035,0.9136340779222413,-0.13031163165101414,No,No,No,No,42,Zm00001eb365800;Zm00001eb365810;Zm00001eb365820;Zm00001eb365830;Zm00001eb365840;Zm00001eb365850;Zm00001eb365860;Zm00001eb365870;Zm00001eb365880;Zm00001eb365890;Zm00001eb365900;Zm00001eb365910;Zm00001eb365930;Zm00001eb365940;Zm00001eb365950;Zm00001eb365960;Zm00001eb365970;Zm00001eb365980;Zm00001eb365990;Zm00001eb366000;Zm00001eb366020;Zm00001eb366030;Zm00001eb366040;Zm00001eb366050;Zm00001eb366060;Zm00001eb366080;Zm00001eb366090;Zm00001eb366110;Zm00001eb366130;Zm00001eb366140;Zm00001eb366150;Zm00001eb366160;Zm00001eb366170;Zm00001eb366180;Zm00001eb366190;Zm00001eb366200;Zm00001eb366210;Zm00001eb366220;Zm00001eb366250;Zm00001eb366260;Zm00001eb366280;Zm00001eb366290,Zm00001eb365800;Zm00001eb365810;Zm00001eb365820;Zm00001eb365830;Zm00001eb365840;Zm00001eb365850;Zm00001eb365860;Zm00001eb365870;Zm00001eb365880;Zm00001eb365890;Zm00001eb365900;Zm00001eb365910;Zm00001eb365930;Zm00001eb365940;Zm00001eb365950;Zm00001eb365960;Zm00001eb365970;Zm00001eb365980;Zm00001eb365990;Zm00001eb366000;Zm00001eb366020;Zm00001eb366030;Zm00001eb366040;Zm00001eb366050;Zm00001eb366060;Zm00001eb366080;Zm00001eb366090;Zm00001eb366110;Zm00001eb366130;Zm00001eb366140;Zm00001eb366150;Zm00001eb366160;Zm00001eb366170;Zm00001eb366180;Zm00001eb366190;Zm00001eb366200;Zm00001eb366210;Zm00001eb366220;Zm00001eb366250;Zm00001eb366260;Zm00001eb366280;Zm00001eb366290,protein_coding,7121,15787,14252,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr8,8,NC_050103.1,175,171750001,172250000,172000000,0.14874698398750583,2.929671455001909,1.95603735831769,-0.973634096684219,0.31960833615594797,0.2510575387343859,0.7855162407650289,-0.34828699094147436,No,No,No,No,19,Zm00001eb366290;Zm00001eb366300;Zm00001eb366310;Zm00001eb366320;Zm00001eb366330;Zm00001eb366340;Zm00001eb366350;Zm00001eb366360;Zm00001eb366370;Zm00001eb366380;Zm00001eb366390;Zm00001eb366400;Zm00001eb366410;Zm00001eb366420;Zm00001eb366430;Zm00001eb366440;Zm00001eb366460;Zm00001eb366470;Zm00001eb366480,Zm00001eb366290;Zm00001eb366300;Zm00001eb366310;Zm00001eb366320;Zm00001eb366330;Zm00001eb366340;Zm00001eb366350;Zm00001eb366360;Zm00001eb366370;Zm00001eb366380;Zm00001eb366390;Zm00001eb366400;Zm00001eb366410;Zm00001eb366420;Zm00001eb366430;Zm00001eb366440;Zm00001eb366460;Zm00001eb366470;Zm00001eb366480,protein_coding,2834,7358,5788,NA,NA,NA,NA,192,192
